NU_ANO_CENSO;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_CATEGORIA_ESCOLA_PRIVADA;TP_LOCALIZACAO;DS_ENDERECO;NU_ENDERECO;DS_COMPLEMENTO;NO_BAIRRO;CO_CEP;TP_SITUACAO_FUNCIONAMENTO;Qtd_Prof;Qtd_Matri_Inf;Qtd_Matri_Fund;Qtd_Matri_Med;Qtd_Matri_Prof;Qtd_Matri_Eja;Qtd_Matri_Esp;Latitude;Longitude;Precisao_Tipo
2024;Porto Alegre;4314902;ESC EST ENS FUN GENERAL DALTRO FILHO;43106463;Estadual;0;1;AV AVENIDA AMERICA 145;145;;AUXILIADORA;90540156;1;10;0;1236;0;0;0;50;-30,018899;-51,1961991;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN GENERAL NETO;43106110;Estadual;0;1;AV AVENIDA EDGAR PIRES DE CASTRO 10521;10521;;BOA VISTA DO SUL;91785669;1;13;0;1374;0;0;0;36;-30,204599;-51,1161496;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN GENOVEVA DA COSTA BERNARDES;43107052;Estadual;0;1;ETR OTAVIANO JOSE PINTO 50;50;;LAMI;91787660;1;10;0;837;0;0;0;46;-30,2410557;-51,0800268;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN GONCALVES DIAS;43106501;Estadual;0;1;R CANDIOTA 145;145;;PASSO DAREIA;91030020;1;12;0;1146;0;0;0;28;-30,0103845;-51,173989;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN HEITOR VILLA LOBOS;43106536;Estadual;0;1;ETR DA EXTREMA 2943;2943;;LAMI;91787540;1;5;0;297;0;0;0;16;-30,218749;-51,060421;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN HELENA LITWIN SCHNEIDER;43108300;Estadual;0;1;R TENENTE ARI TARRAGO 1745;1745;;JARDIM ITU SABARA;91225001;1;9;0;495;0;0;0;20;-30,0270663;-51,1313879;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN HENRIQUE FARJAT;43106544;Estadual;0;1;ETR EDGAR PIRES DE CASTRO 3050;3050;;BELEM VELHO;91788690;1;5;0;663;0;0;0;16;-30,1582956;-51,1609327;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN HUMAITA;43106552;Estadual;0;1;R RUA SENHOR DO BOM FIM S/N;S/N;;SARANDI;91140190;1;13;0;786;0;0;0;46;-29,987003;-51,1184826;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;ESC EST ENS FUN ILDEFONSO GOMES;43106560;Estadual;0;1;R LUIZ MANOEL 2;2;;SANTANA;90040390;1;12;0;876;0;0;0;36;-30,045576;-51,2124183;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN IMPERATRIZ LEOPOLDINA;43106170;Estadual;0;1;AV AVENIDA ITAJAI 241;241;;PETROPOLIS;90470140;1;12;0;534;0;0;0;32;-30,0366484;-51,1839991;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN IRMAO MIGUEL DARIO;43108776;Estadual;0;1;AV AVENIDA BENTO GONCALVES 7500 FUNDOS;7500;FUNDOS;AGRONOMIA;91540000;1;6;0;0;0;0;66;0;-30,0689291;-51,1432862;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN ITAMARATI;43107311;Estadual;0;1;AV ENGENHEIRO FRANCISCO RODOLFO S 617;617;;SARANDI;91130210;1;14;0;2316;0;0;0;84;-30,0073252;-51,1296297;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN JARDIM VILA NOVA;43109250;Estadual;0;1;R FERNANDO PESSOA 380;380;;VILA NOVA;91750340;1;12;0;948;0;0;0;26;-30,1270864;-51,2093379;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN JERONIMO DE ALBUQUERQUE;43106617;Estadual;0;1;R JUAREZ TAVORA 550;550;;PARTENON;91520100;1;13;0;978;0;0;0;82;-30,0670979;-51,1738231;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN JERONIMO DE ORNELAS;43106625;Estadual;0;1;R SAO MIGUEL 487;487;;CORONEL APARICIO BOR;91710330;1;10;0;957;0;0;0;32;-30,0749534;-51,1914082;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN JOSE GARIBALDI;43109179;Estadual;0;1;R DR CAIO BRANDAO DE MELLO 300 PREDIO;300;PREDIO;PARQUE HUMAITA;90250110;1;5;0;879;0;0;0;22;-29,9800472;-51,1879599;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN JULIO BRUNELLI;43171290;Estadual;0;1;R FERNANDO CAMARANO 220;220;;RUBEM BERTA;91250460;1;12;0;2067;0;0;0;70;-30,0191916;-51,1045109;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN LEA ROSA CECHINI BRUM;43108210;Estadual;0;1;R RUA JOSE ALBANO VOLKMER SN;SN;;JARDIM DO SALSO;91410180;1;7;0;738;0;0;0;26;-30,0532712;-51,1625581;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;ESC EST ENS FUN LIDIA MOSCHETTI;43108326;Estadual;0;1;AV SILVESTRE FELIX RODRIGUES SN;SN;;RUBEM BERTA;91150020;1;15;0;972;0;0;102;46;-30,0081358;-51,1201468;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;ESC EST ENS FUN LIONS CLUB POA FARRAPOS;43108245;Estadual;0;1;R DONA TEODORA 1156;1156;;HUMAITA;90240300;1;8;0;540;0;0;0;10;-29,993416;-51,1927238;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN LUCIANA DE ABREU;43106684;Estadual;0;1;R RUA GENERAL JACINTO OSORIO 60;60;;SANTANA;90040290;1;14;0;546;0;0;0;14;-30,0410765;-51,2120116;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN LUIZ DE AZAMBUJA SOARES;43108954;Estadual;0;1;R PRIMEIRO DE SETEMBRO 480 PREDIO;480;PREDIO;SAO JOSE;91520540;1;13;0;702;0;0;0;38;-30,0664735;-51,1637117;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN LUIZ GAMA;43106692;Estadual;0;1;R RUA HONDURAS 115;115;;LOMBA DO PINHEIRO;91787302;1;7;0;963;0;0;0;46;-30,1128361;-51,1538774;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN MACHADO DE ASSIS;43106706;Estadual;0;1;R XAVIER DA CUNHA 680;680;;NONOAI;90830430;1;10;0;837;0;0;0;60;-30,0920353;-51,2307746;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN MADRE MARIA SELIMA;43106714;Estadual;0;1;R TENENTE ARY TARRAGO 130;130;;CEL.APARICIO BORGES;91510390;1;11;0;1071;0;0;0;30;-30,072006;-51,178419;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN MAJOR MIGUEL JOSE PEREIRA;43106722;Estadual;0;1;R JACKSON DE FIGUEIREDO 675;675;;SARANDI;91120380;1;10;0;1089;0;0;0;62;-29,9860989;-51,1277765;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN MANE GARRINCHA CIEP ESPORTIVO;43173195;Estadual;0;1;AV ERICO VERISSIMO 1255;1255;;MENINO DEUS;90160181;1;19;0;1053;0;0;0;32;-30,0568218;-51,2187222;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN MARGARIDA COELHO DE SOUZA;43105963;Estadual;0;1;AV AVENIDA DO LAMI 4742;4742;;BOA VISTA DO SUL;91785430;1;5;0;369;0;0;0;14;-30,2117944;-51,1321142;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN MARIA CRISTINA CHIKA;43106927;Estadual;0;1;ETR JOAO DE OLIVEIRA REMIAO 6505;6505;;LOMBA DO PINHEIRO;91560000;1;12;0;1803;234;0;0;36;-30,1250872;-51,106604;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN MARIA JOSE MABILDE;43106757;Estadual;0;1;R PRESIDENTE VARGAS 129;129;;ARQUIPELAGO;90090000;1;8;0;321;0;0;0;26;-30,0278913;-51,2527488;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN MATIAS DE ALBUQUERQUE;43106773;Estadual;0;1;AV JUCA BATISTA 3450;3450;;IPANEMA;91755000;1;5;0;549;0;0;0;18;-30,1546219;-51,1992635;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN MAURICIO SIROTSKY SOBRINHO;43108970;Estadual;0;1;R PADRE CALDAS 59;59;;PARTENON;90620280;1;11;0;1023;0;0;0;48;-30,0579948;-51,1927661;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN MEDIANEIRA;43106781;Estadual;0;1;R GENERAL GOMES CARNEIRO 45;45;;MEDIANEIRA;90870310;1;14;0;1467;0;0;0;38;-30,0644461;-51,2108206;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN MINISTRO POTY MEDEIROS;43108342;Estadual;0;1;R VICENTE CELESTINO 120;120;;RUBEM BERTA;91180130;1;14;0;1158;0;0;0;44;-30,007491;-51,0955594;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN MINISTRO SALGADO FILHO;43109268;Estadual;0;1;R JOSE BENTO CORREA 100;100;;JARDIM YPU;91450030;1;8;0;1116;0;0;0;40;-30,0477879;-51,1357408;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN MONSENHOR ROBERTO LANDELL DE MOURA;43106803;Estadual;0;1;R JOSE GOMES 400;400;;TRISTEZA;91910280;1;12;0;1029;0;0;0;38;-30,107991;-51,2495291;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN MONTE LIBANO;43106811;Estadual;0;1;R LEMURIA 10;10;;IPANEMA;91760530;1;7;0;462;0;0;0;20;-30,1299129;-51,2274509;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN NA VILA JARDIM RENASCENCA;43109241;Estadual;0;1;AV ARROIO DOS PADRES 250;250;;CASCATA;91712390;1;4;0;207;0;0;0;4;-30,0979862;-51,189482;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN NEHYTA MARTINS RAMOS;43106846;Estadual;0;1;AV DO LAMI 1150;1150;;BELEM NOVO;91782701;1;8;0;486;0;0;60;36;-30,2107044;-51,1703468;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN NOSSA SENHORA DA CONCEICAO;43106820;Estadual;0;1;AV AVENIDA JOAO ANTONIO SILVEIRA 5070;5070;;LOMBA DO PINHEIRO;91796022;1;10;0;1032;0;0;0;24;-30,1437659;-51,115482;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN OLEGARIO MARIANO;43106862;Estadual;0;1;R OLINDA 99;99;;FLORESTA;90240570;1;10;0;969;0;0;0;52;-30,0147698;-51,2015135;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN ONOFRE PIRES;43108725;Estadual;0;1;BC BECO DO DAVID 269;269;;LOMBA DO PINHEIRO;91550160;1;9;0;609;0;0;0;32;-30,0846433;-51,1342735;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN OSCAR SCHMITT;43106870;Estadual;0;1;R DO PESCADOR 690;690;;ARQUIPELAGO;90090170;1;8;0;474;0;0;0;22;-29,9876924;-51,2571537;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;ESC EST ENS FUN OSORIO DUQUE ESTRADA;43106889;Estadual;0;1;R CIDADE DE NATAL 125;125;;TRISTEZA;91900040;1;11;0;717;0;0;0;28;-30,1014489;-51,2461549;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN OSWALDO VERGARA;43107826;Estadual;0;1;R GRACIANO CAMOZZATO 101;101;;FARRAPOS;90250390;1;7;0;1221;0;0;0;10;-29,9795093;-51,1949816;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN OTAVIO MANGABEIRA;43106897;Estadual;0;1;R SILVIO SILVEIRA SOARES 2711;2711;;CAMAQUA;91910460;1;8;0;900;0;0;0;34;-30,1048296;-51,233152;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN OTHELO ROSA;43106900;Estadual;0;1;AV INDEPENDENCIA 1065;1065;;INDEPENDENCIA;90035077;1;7;0;318;0;0;0;14;-30,0293246;-51,2103433;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PADRE BALDUINO RAMBO;43105947;Estadual;0;1;R HUMBERTO DE CAMPOS 130;130;;PARTENON;90660280;1;12;0;669;0;0;0;12;-30,0592667;-51,1953296;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PADRE LEO;43106919;Estadual;0;1;R RUA NOSSA SENHORA DE FATIMA 195 PREDIO;195;PREDIO;RUBEM BERTA;91250472;1;13;0;825;0;0;0;18;-30,0143485;-51,0968765;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PARAIBA CIEP;43106935;Estadual;0;1;R ADAO PINHEIRO DA SILVA 490;490;;ABERTA DOS MORROS;91751030;1;16;0;3189;0;0;0;58;-30,1383407;-51,2156581;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PAUL HARRIS;43108784;Estadual;0;1;R CRUZEIRO DO SUL 2702;2702;;CRISTAL;90840000;1;7;0;393;0;0;0;6;-30,0844709;-51,2302961;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PAULINA MORESCO;43106960;Estadual;0;1;R TOME ANTONIO DE SOUZA 160 PREDIO;160;PREDIO;ABERTA DOS MORROS;91750170;1;16;0;1542;0;0;0;34;-30,1336347;-51,1980116;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PEDRO AMERICO;43106986;Estadual;0;1;ETR CHAPEU DO SOL 1680;1680;;BELEM NOVO;91787030;1;13;0;1020;0;0;0;40;-30,183137;-51,162083;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PEDRO SIRANGELO;43106994;Estadual;0;1;AV JOSE CORREA DA SILVA 380;380;;JARDIM DAS PALMEIRAS;91740380;1;13;0;954;0;0;0;30;-30,1066499;-51,2243331;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PIAUI;43107001;Estadual;0;1;R GREGORIO DA FONSECA 91;91;;NONOAI;90830260;1;11;0;894;0;0;0;36;-30,0885811;-51,2237601;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PONCHO VERDE;43108350;Estadual;0;1;AV DOUTOR PETRONIO PORTELLA 1100 PQ. ST FE;1100;PQ. ST FE;RUBEM BERTA;91180520;1;15;0;1446;0;0;0;40;-30,0043524;-51,1102219;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PORTO ALEGRE;43107036;Estadual;0;1;R JOAO DALLEGRAVE 130;130;;MORRO SANTANA;91260170;1;13;0;1461;0;0;0;32;-30,0377262;-51,1253076;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PROF CARLOS RODRIGUES DA SILVA;43107095;Estadual;0;1;R GUARACAPA 33;33;;SANTA MARIA GORETTI;91030150;1;8;0;393;0;0;0;16;-30,0052149;-51,173684;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PROF EDGAR LUIZ SCHNEIDER;43106641;Estadual;0;1;AV ELIAS CIRNE LIMA 100;100;;INTERCAP;91530310;1;18;0;1278;0;0;225;28;-30,0630323;-51,1595519;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PROFESSOR AFONSO GUERREIRO LIMA;43107060;Estadual;0;1;R RUA BANCO INGLES 300 ESCOLA;300;ESCOLA;SANTA TEREZA;90840600;1;10;0;738;0;0;0;36;-30,0732402;-51,224985;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PROFESSOR IVO CORSEUIL;43107117;Estadual;0;1;R MARIO ANTUNES DA CUNHA 195;195;;PETROPOLIS;90690400;1;10;0;423;0;0;0;24;-30,0432806;-51,1780751;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;ESC EST ENS FUN PROFESSOR LEOPOLDO TIETBOHL;43106676;Estadual;0;1;R RIVEIRA 400;400;;PETROPOLIS;90670160;1;10;0;564;0;0;0;22;-30,047337;-51,1884949;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PROFESSOR OLINTHO DE OLIVEIRA;43108172;Estadual;0;1;R DA REPUBLICA 635;635;;CIDADE BAIXA;90050321;1;6;0;909;0;0;0;28;-30,0397942;-51,2257071;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PROFESSOR SYLVIO TORRES;43107966;Estadual;0;1;R EROTILDE MACHADO SANTANA SN PREDIO;SN;PREDIO;AGRONOMIA;91540050;1;6;0;501;0;0;0;30;-30,0822094;-51,1169563;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;ESC EST ENS FUN PROFESSORA AURORA PEIXOTO DE AZEVEDO;43106854;Estadual;0;1;R PEDRO DOS SANTOS SA 50 PREDIO;50;PREDIO;SARANDI;91120150;1;8;0;534;0;0;0;34;-29,9874763;-51,1363533;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PROFESSORA BRANCA DIVA PEREIRA DE SOUZA;43105971;Estadual;0;1;AV SAO PAULO 1020;1020;;SAO GERALDO;90230160;1;7;0;441;0;0;0;20;-30,0115162;-51,2053882;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ;43106668;Estadual;0;1;R JOAO ALFREDO 443;443;;CIDADE BAIXA;90050230;1;12;0;462;0;0;0;16;-30,0411585;-51,225841;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PROFESSORA LUIZA TEIXEIRA LAUFFER;43105564;Estadual;0;1;R RUA NOSSA SENHORA DE FATIMA 201;201;;RUBEM BERTA;91250472;1;15;0;678;0;0;0;10;-30,0146195;-51,0963536;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PROFESSORA MARIETA DA CUNHA SILVA;43108385;Estadual;0;1;R PAULO MADUREIRA COELHO 165;165;;VILA PETROPOLIS;91310040;1;14;0;720;0;0;0;20;-30,0402557;-51,1347012;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PROFESSORA MARINA MARTINS DE SOUZA;43105742;Estadual;0;1;R RUA SARGENTO EXPEDICIONARIO GE SN;SN;;PARTENON;91530640;1;10;0;624;0;0;0;18;-30,0700466;-51,1561748;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;ESC EST ENS FUN PROFESSORA THEREZA NORONHA CARVALHO;43108792;Estadual;0;1;R MAGNOLIA 120;120;;LOMBA DO PINHEIRO;91560180;1;12;0;795;0;0;0;20;-30,1155386;-51,1149707;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PROFESSORA VIOLETA MAGALHAES;43107133;Estadual;0;1;R ESTRADA VILA MARIA 415;415;;CAVALHADA;91920370;1;10;0;642;0;0;0;22;-30,1110185;-51,2320689;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PROFESSORES LANGENDONCK;43107141;Estadual;0;1;R JACUNDA 365;365;;GUARUJA;91770430;1;9;0;936;0;0;0;32;-30,1561663;-51,2213059;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN PRUDENTE DE MORAIS;43106072;Estadual;0;1;R DR. PRUDENTE DE MORAIS 27;27;;CHACARA DAS PEDRAS;91330170;1;12;0;1149;0;0;0;34;-30,0336745;-51,1641756;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN RAFAEL PINTO BANDEIRA;43107150;Estadual;0;1;R CORONEL CLAUDINO 254;254;;CRISTAL;91910670;1;14;0;504;0;0;231;38;-30,0959986;-51,2433171;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN RIO DE JANEIRO;43107168;Estadual;0;1;R GEN LIMA E SILVA 400;400;;CIDADE BAIXA;90050100;1;9;0;393;0;0;0;24;-30,0366785;-51,2227486;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN SANTA LUZIA;43107338;Estadual;0;1;R DELFINO RIET 525;525;;SANTO ANTONIO;90660120;1;6;0;540;0;0;0;16;-30,0631586;-51,20197;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN SANTA RITA DE CASSIA;43107206;Estadual;0;1;R SILVEIRO 1640;1640;;MORRO STA TEREZA;90850000;1;9;0;612;0;0;0;28;-30,0742861;-51,2302829;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN SAO CAETANO;43107222;Estadual;0;1;ETR SAO CAETANO 1600;1600;;LAMI;91787740;1;11;0;381;0;0;0;26;-30,1834153;-51,0784223;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN SAO FRANCISCO DE ASSIS;43107486;Estadual;0;1;AV PRINCESA ISABEL 1160;1160;;SANTANA;90620000;1;6;0;270;0;0;0;16;-30,0443272;-51,2019969;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN SIMOES LOPES NETO;43107044;Estadual;0;1;TRV IRMAO PEDRO SN;SN;;TERESOPOLIS;91720360;1;8;0;1194;0;0;0;14;-30,0855729;-51,2083283;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;ESC EST ENS FUN SOLIMOES;43107230;Estadual;0;1;ETR ESTRADA DAS QUIRINAS SN 10;SN;10;LOMBA DO PINHEIRO;91796690;1;9;0;315;0;0;0;30;-30,1585314;-51,0807486;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;ESC EST ENS FUN SOUZA LOBO;43107931;Estadual;0;1;AV BAHIA 948;948;;SAO GERALDO;90240552;1;11;0;984;0;0;0;32;-30,0106568;-51,199909;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN TANCREDO NEVES;43108806;Estadual;0;1;AV AVENIDA VEREADOR ROBERTO LANDE 364;364;;ABERTA DOS MORROS;91751750;1;11;0;915;0;0;0;30;-30,1575024;-51,1868449;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;ESC EST ENS FUN TENENTE CORONEL TRAVASSOS ALVES;43107257;Estadual;0;1;R CHACARA DOS BOMBEIROS,S/N 0000;0;;PARTENON;91510283;1;10;0;1161;0;0;0;14;-30,0778302;-51,1699624;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;ESC EST ENS FUN TOYAMA;43108334;Estadual;0;1;R ACESSO TOYAMA N 01;N 01;;JARDIM ITU SABARA;91215380;1;6;0;429;0;0;0;20;-30,0369516;-51,1442413;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN TRES DE OUTUBRO;43107885;Estadual;0;1;AV WENCESLAU ESCOBAR 2560;2560;;TRISTEZA;91920134;1;14;0;1338;0;0;0;40;-30,110748;-51,2543907;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN URUGUAI;43107265;Estadual;0;1;PRQ PARQUE MOINHOS DE VENTO 200;200;;MOINHOS DE VENTO;90440030;1;13;0;1035;0;0;0;26;-30,027128;-51,2007469;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN VENEZUELA;43107273;Estadual;0;1;AV NITEROI ESQUINA TRAV VIAMAO SN;SN;;MEDIANEIRA;90880270;1;14;0;549;0;0;0;20;-30,0692665;-51,2094684;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;ESC EST ENS FUN VERA CRUZ;43107281;Estadual;0;1;R DONA LUIZA ROCCO 155;155;;GLORIA;90870050;1;15;0;1284;0;0;0;12;-30,0735931;-51,2038245;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN VICENTE DA FONTOURA;43106951;Estadual;0;1;ETR EDGAR PIRES DE CASTRO 5580;5580;;BELEM NOVO;91785199;1;10;0;1092;0;0;0;36;-30,1752506;-51,1441144;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN VILA CRUZEIRO DO SUL;43109110;Estadual;0;1;AV CAPIVARI 2020;2020;;CRISTAL;90810070;1;5;0;63;0;0;12;10;-30,0811556;-51,2314843;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN VINTE DE SETEMBRO;43108474;Estadual;0;1;R MARUJAIBA 8;8;;SANTA ROSA DE LIMA;91170340;1;17;0;2079;0;0;0;44;-29,9977488;-51,0915308;RANGE_INTERPOLATED
2024;Porto Alegre;4314902;ESC EST ENS FUN VISCONDE DE PELOTAS;43107346;Estadual;0;1;R ARTUR ROCHA 200;200;;MONT SERRAT;90450170;1;10;0;216;0;0;18;28;-30,0248802;-51,1884484;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS FUN WILLIAM RICHARD SCHISLER;43107192;Estadual;0;1;R VISCONDE DO HERVAL 970;970;;MENINO DEUS;90130150;1;12;0;1149;0;0;0;38;-30,0533589;-51,2192035;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS MED AGRONOMO PEDRO PEREIRA;43105769;Estadual;0;1;AV BENTO GONCALVES 8426;8426;;AGRONOMIA;91540000;1;18;0;249;1437;0;531;90;-30,0748031;-51,1345038;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS MED ALBERTO TORRES;43105785;Estadual;0;1;AV RODRIGUES DA FONSECA 1666;1666;;VILA NOVA;91740800;1;24;0;1464;1626;0;0;108;-30,1158804;-51,2099197;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS MED ALMIRANTE BARROSO;43105815;Estadual;0;1;R CAPITAO COELHO 95;95;;ARQUIPELAGO;90090040;1;15;0;921;522;0;0;106;-30,0141621;-51,2596835;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS MED ANNE FRANK;43105858;Estadual;0;1;AV CAUDURO 238;238;;BOM FIM;90035110;1;12;0;507;0;0;138;40;-30,0319784;-51,2132817;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS MED ANTAO DE FARIA;43105866;Estadual;0;1;R RUA BOM JESUS 505;505;;BOM JESUS;91420030;1;11;0;1263;264;0;201;80;-30,0439265;-51,1523441;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS MED BALTAZAR DE OLIVEIRA GARCIA;43108318;Estadual;0;1;R SARGENTO SILVIO DELMAR HOLLEMB 69;69;;JARDIM LEOPOLDINA;91240120;1;25;0;3345;1152;0;0;134;-30,022635;-51,1099275;GEOMETRIC_CENTER
2024;Porto Alegre;4314902;ESC EST ENS MED CEARA;43106056;Estadual;0;1;AV ARNALDO BOHRER 98;98;;TERESOPOLIS;91720130;1;18;0;366;342;0;0;46;-30,07978;-51,208027;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS MED CRISTOVAO COLOMBO;43173306;Estadual;0;1;R REZENDE COSTA 805;805;;SARANDI;91120280;1;14;0;765;1149;0;0;72;-29,983059;-51,1316734;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS MED DR OSCAR TOLLENS;43106277;Estadual;0;1;R VIDAL DE NEGREIROS 432;432;;PARTENON;91520480;1;18;0;1092;1044;0;0;54;-30,0652957;-51,1676279;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS MED INFANTE DOM HENRIQUE;43105211;Estadual;0;1;R GONCALVES DIAS 1022;1022;;MENINO DEUS;90130060;1;10;0;0;780;0;0;50;-30,0591719;-51,2209883;ROOFTOP
2024;Porto Alegre;4314902;ESC EST ENS MED ITALIA;43106587;Estadual;0;1;AV PROF PAULA SOARES 1095;1095;;JARDIM ITU SABARA;91220450;1;32;0;1119;402;0;0;46;-30,0199209;-51,1415313;ROOFTOP
